crop_code;unit_cd;mean_cf_nat;mean_cf1;mean_cf2;mean_cf3;mean_cf4;mean_cf6;mean_cf7;mean_cf12;mean_cf99;note
26;109;0.207000002264977;0.207000002264977;0.207000002264977;0.207000002264977;0.230000004172325;0.207000002264977;0.194999992847443;0.207000002264977;0.207000002264977;
26;115;53;53;53;53;53;53;53;53;53;
26;117;0.300999999046326;0.300999999046326;0.300999999046326;0.300999999046326;0.300999999046326;0.300999999046326;0.300999999046326;0.300999999046326;0.300999999046326;Used jog ratio for teff to estimate container CF
26;119;53;53;53;53;53;53;53;53;53;
26;121;1.15900003910065;1.15900003910065;1.15900003910065;1.21000003814697;1.15900003910065;1.15900003910065;1.13900005817413;1.15900003910065;1.15900003910065;
26;122;0.0640000030398369;0.0970000028610229;0.0970000028610229;0.0970000028610229;0.0970000028610229;0.0970000028610229;0.0970000028610229;0.0970000028610229;0.0970000028610229;
26;123;0.515999972820282;0.416999995708466;0.515999972820282;0.515999972820282;0.592000007629395;0.515999972820282;0.515999972820282;0.515999972820282;0.419999986886978;
27;1;1;1;1;1;1;1;1;1;1;
27;2;100;100;100;100;100;100;100;100;100;
27;7;5.97300004959106;5.97300004959106;5.97300004959106;5.97300004959106;5.97300004959106;5.97300004959106;5.97300004959106;5.97300004959106;5.97300004959106;Used large sini ratio for fenugreek to estimate container CF
27;9;36.7550010681152;33.5820007324219;33.5820007324219;33.5820007324219;33.5820007324219;33.5820007324219;33.5820007324219;33.5820007324219;33.5820007324219;Used large sini ratio for fenugreek to estimate container CF
27;10;0.0399999991059303;0.0399999991059303;0.0399999991059303;0.0399999991059303;0.0399999991059303;0.0399999991059303;0.0399999991059303;0.0399999991059303;0.0399999991059303;
27;11;0.42399999499321;0.42399999499321;0.42399999499321;0.42399999499321;0.42399999499321;0.42399999499321;0.42399999499321;0.42399999499321;0.42399999499321;Used large sini ratio for fenugreek to estimate container CF
27;12;0.185000002384186;0.185000002384186;0.185000002384186;0.185000002384186;0.185000002384186;0.185000002384186;0.185000002384186;0.185000002384186;0.185000002384186;Used large sini ratio for fenugreek to estimate container CF
27;20;0.0820000022649765;0.0700000002980232;0.0700000002980232;0.0820000022649765;0.0820000022649765;0.0820000022649765;0.0820000022649765;0.0820000022649765;0.0820000022649765;
27;104;0.791000008583069;0.791000008583069;0.791000008583069;0.791000008583069;0.791000008583069;0.791000008583069;0.791000008583069;0.791000008583069;0.791000008583069;Used large sini ratio for fenugreek to estimate container CF
27;109;0.165000006556511;0.165000006556511;0.165000006556511;0.165000006556511;0.165000006556511;0.165000006556511;0.165000006556511;0.165000006556511;0.165000006556511;Used large sini ratio for fenugreek to estimate container CF
27;115;75.5;75.5;75.5;67;75.5;75.5;75.5;75.5;75.5;
